"","HEXID","date","NDaysAbove5ms"
"117806","FR36","sep_2014",6
"133550","FR36","sep_2015",4
"150278","FR36","sep_2016",6
"167990","FR36","sep_2017",11
"186686","FR36","sep_2018",11
"301","FR39","apr_2000",4
"2269","FR39","apr_2001",3
"5221","FR39","apr_2002",2
"9157","FR39","apr_2003",4
"14077","FR39","apr_2004",4
"19981","FR39","apr_2005",5
"26869","FR39","apr_2006",5
"34741","FR39","apr_2007",2
"43597","FR39","apr_2008",5
"53437","FR39","apr_2009",4
"64261","FR39","apr_2010",7
"76069","FR39","apr_2011",3
"88861","FR39","apr_2012",7
"102637","FR39","apr_2013",4
"117397","FR39","apr_2014",2
"133141","FR39","apr_2015",3
"149869","FR39","apr_2016",4
"167581","FR39","apr_2017",6
"186277","FR39","apr_2018",3
"629","FR39","aug_2000",0
"2597","FR39","aug_2001",1
"5549","FR39","aug_2002",0
"9485","FR39","aug_2003",0
"14405","FR39","aug_2004",0
"20309","FR39","aug_2005",1
"27197","FR39","aug_2006",0
"35069","FR39","aug_2007",1
"43925","FR39","aug_2008",0
"53765","FR39","aug_2009",0
"64589","FR39","aug_2010",0
"76397","FR39","aug_2011",0
"89189","FR39","aug_2012",0
"102965","FR39","aug_2013",0
"117725","FR39","aug_2014",0
"133469","FR39","aug_2015",0
"150197","FR39","aug_2016",0
"167909","FR39","aug_2017",0
"186605","FR39","aug_2018",1
"957","FR39","dec_2000",0
"2925","FR39","dec_2001",3
"5877","FR39","dec_2002",5
"9813","FR39","dec_2003",1
"14733","FR39","dec_2004",4
"20637","FR39","dec_2005",3
"27525","FR39","dec_2006",3
"35397","FR39","dec_2007",2
"44253","FR39","dec_2008",2
"54093","FR39","dec_2009",2
"64917","FR39","dec_2010",4
"76725","FR39","dec_2011",1
"89517","FR39","dec_2012",1
"103293","FR39","dec_2013",0
"118053","FR39","dec_2014",5
"133797","FR39","dec_2015",3
"150525","FR39","dec_2016",2
"168237","FR39","dec_2017",0
"186933","FR39","dec_2018",0
"137","FR39","feb_2000",5
"2105","FR39","feb_2001",5
"5057","FR39","feb_2002",2
"8993","FR39","feb_2003",0
"13913","FR39","feb_2004",4
"19817","FR39","feb_2005",3
"26705","FR39","feb_2006",3
"34577","FR39","feb_2007",1
"43433","FR39","feb_2008",3
"53273","FR39","feb_2009",5
"64097","FR39","feb_2010",0
"75905","FR39","feb_2011",4
"88697","FR39","feb_2012",0
"102473","FR39","feb_2013",1
"117233","FR39","feb_2014",2
"132977","FR39","feb_2015",1
"149705","FR39","feb_2016",2
"167417","FR39","feb_2017",5
"186113","FR39","feb_2018",1
"55","FR39","jan_2000",0
"2023","FR39","jan_2001",1
"4975","FR39","jan_2002",1
"8911","FR39","jan_2003",0
"13831","FR39","jan_2004",1
"19735","FR39","jan_2005",3
"26623","FR39","jan_2006",3
"34495","FR39","jan_2007",1
"43351","FR39","jan_2008",7
"53191","FR39","jan_2009",0
"64015","FR39","jan_2010",4
"75823","FR39","jan_2011",0
"88615","FR39","jan_2012",2
"102391","FR39","jan_2013",1
"117151","FR39","jan_2014",0
"132895","FR39","jan_2015",0
"149623","FR39","jan_2016",3
"167335","FR39","jan_2017",8
"186031","FR39","jan_2018",1
"547","FR39","jul_2000",0
"2515","FR39","jul_2001",1
"5467","FR39","jul_2002",3
"9403","FR39","jul_2003",3
"14323","FR39","jul_2004",0
"20227","FR39","jul_2005",1
"27115","FR39","jul_2006",1
"34987","FR39","jul_2007",1
"43843","FR39","jul_2008",1
"53683","FR39","jul_2009",0
"64507","FR39","jul_2010",0
"76315","FR39","jul_2011",0
"89107","FR39","jul_2012",0
"102883","FR39","jul_2013",0
"117643","FR39","jul_2014",0
"133387","FR39","jul_2015",0
"150115","FR39","jul_2016",1
"167827","FR39","jul_2017",1
"186523","FR39","jul_2018",7
"465","FR39","jun_2000",3
"2433","FR39","jun_2001",5
"5385","FR39","jun_2002",5
"9321","FR39","jun_2003",1
"14241","FR39","jun_2004",6
"20145","FR39","jun_2005",2
"27033","FR39","jun_2006",3
"34905","FR39","jun_2007",4
"43761","FR39","jun_2008",5
"53601","FR39","jun_2009",0
"64425","FR39","jun_2010",3
"76233","FR39","jun_2011",0
"89025","FR39","jun_2012",3
"102801","FR39","jun_2013",5
"117561","FR39","jun_2014",3
"133305","FR39","jun_2015",0
"150033","FR39","jun_2016",0
"167745","FR39","jun_2017",3
"186441","FR39","jun_2018",4
"219","FR39","mar_2000",3
"2187","FR39","mar_2001",1
"5139","FR39","mar_2002",3
"9075","FR39","mar_2003",6
"13995","FR39","mar_2004",0
"19899","FR39","mar_2005",4
"26787","FR39","mar_2006",2
"34659","FR39","mar_2007",1
"43515","FR39","mar_2008",6
"53355","FR39","mar_2009",4
"64179","FR39","mar_2010",2
"75987","FR39","mar_2011",6
"88779","FR39","mar_2012",4
"102555","FR39","mar_2013",0
"117315","FR39","mar_2014",2
"133059","FR39","mar_2015",2
"149787","FR39","mar_2016",4
"167499","FR39","mar_2017",4
"186195","FR39","mar_2018",5
"383","FR39","may_2000",7
"2351","FR39","may_2001",4
"5303","FR39","may_2002",3
"9239","FR39","may_2003",2
"14159","FR39","may_2004",5
"20063","FR39","may_2005",3
"26951","FR39","may_2006",4
"34823","FR39","may_2007",4
"43679","FR39","may_2008",4
"53519","FR39","may_2009",3
"64343","FR39","may_2010",8
"76151","FR39","may_2011",4
"88943","FR39","may_2012",5
"102719","FR39","may_2013",7
"117479","FR39","may_2014",5
"133223","FR39","may_2015",0
"149951","FR39","may_2016",1
"167663","FR39","may_2017",2
"186359","FR39","may_2018",2
"875","FR39","nov_2000",0
"2843","FR39","nov_2001",1
"5795","FR39","nov_2002",2
"9731","FR39","nov_2003",2
"14651","FR39","nov_2004",1
"20555","FR39","nov_2005",1
"27443","FR39","nov_2006",2
"35315","FR39","nov_2007",0
"44171","FR39","nov_2008",1
"54011","FR39","nov_2009",1
"64835","FR39","nov_2010",1
"76643","FR39","nov_2011",0
"89435","FR39","nov_2012",1
"103211","FR39","nov_2013",0
"117971","FR39","nov_2014",0
"133715","FR39","nov_2015",1
"150443","FR39","nov_2016",1
"168155","FR39","nov_2017",2
"186851","FR39","nov_2018",1
"793","FR39","oct_2000",4
"2761","FR39","oct_2001",0
"5713","FR39","oct_2002",0
"9649","FR39","oct_2003",0
"14569","FR39","oct_2004",6
"20473","FR39","oct_2005",3
"27361","FR39","oct_2006",0
"35233","FR39","oct_2007",2
"44089","FR39","oct_2008",2
"53929","FR39","oct_2009",4
"64753","FR39","oct_2010",1
"76561","FR39","oct_2011",0
"89353","FR39","oct_2012",0
"103129","FR39","oct_2013",2
"117889","FR39","oct_2014",0
"133633","FR39","oct_2015",0
"150361","FR39","oct_2016",6
"168073","FR39","oct_2017",1
"186769","FR39","oct_2018",2
"711","FR39","sep_2000",1
"2679","FR39","sep_2001",0
"5631","FR39","sep_2002",0
"9567","FR39","sep_2003",0
"14487","FR39","sep_2004",0
"20391","FR39","sep_2005",0
"27279","FR39","sep_2006",1
"35151","FR39","sep_2007",2
"44007","FR39","sep_2008",0
"53847","FR39","sep_2009",1
"64671","FR39","sep_2010",0
"76479","FR39","sep_2011",0
"89271","FR39","sep_2012",0
"103047","FR39","sep_2013",2
"117807","FR39","sep_2014",0
"133551","FR39","sep_2015",1
"150279","FR39","sep_2016",2
"167991","FR39","sep_2017",2
"186687","FR39","sep_2018",0
"302","FR41","apr_2000",9
"2270","FR41","apr_2001",14
"5222","FR41","apr_2002",15
"9158","FR41","apr_2003",20
"14078","FR41","apr_2004",11
"19982","FR41","apr_2005",12
"26870","FR41","apr_2006",11
"34742","FR41","apr_2007",18
"43598","FR41","apr_2008",16
"53438","FR41","apr_2009",20
"64262","FR41","apr_2010",13
"76070","FR41","apr_2011",20
"88862","FR41","apr_2012",8
"102638","FR41","apr_2013",16
"117398","FR41","apr_2014",15
"133142","FR41","apr_2015",12
"149870","FR41","apr_2016",14
"167582","FR41","apr_2017",13
"186278","FR41","apr_2018",14
"630","FR41","aug_2000",2
"2598","FR41","aug_2001",3
"5550","FR41","aug_2002",6
"9486","FR41","aug_2003",0
"14406","FR41","aug_2004",4
"20310","FR41","aug_2005",2
"27198","FR41","aug_2006",1
"35070","FR41","aug_2007",5
"43926","FR41","aug_2008",2
"53766","FR41","aug_2009",4
"64590","FR41","aug_2010",3
"76398","FR41","aug_2011",1
"89190","FR41","aug_2012",2
"102966","FR41","aug_2013",1
"117726","FR41","aug_2014",3
"133470","FR41","aug_2015",5
"150198","FR41","aug_2016",3
"167910","FR41","aug_2017",4
"186606","FR41","aug_2018",7
"958","FR41","dec_2000",7
"2926","FR41","dec_2001",11
"5878","FR41","dec_2002",9
"9814","FR41","dec_2003",12
"14734","FR41","dec_2004",13
"20638","FR41","dec_2005",13
"27526","FR41","dec_2006",11
"35398","FR41","dec_2007",7
"44254","FR41","dec_2008",11
"54094","FR41","dec_2009",9
"64918","FR41","dec_2010",11
"76726","FR41","dec_2011",5
"89518","FR41","dec_2012",10
"103294","FR41","dec_2013",13
"118054","FR41","dec_2014",8
"133798","FR41","dec_2015",11
"150526","FR41","dec_2016",11
"168238","FR41","dec_2017",10
"186934","FR41","dec_2018",5
"138","FR41","feb_2000",11
"2106","FR41","feb_2001",6
"5058","FR41","feb_2002",10
"8994","FR41","feb_2003",9
"13914","FR41","feb_2004",13
"19818","FR41","feb_2005",10
"26706","FR41","feb_2006",7
"34578","FR41","feb_2007",12
"43434","FR41","feb_2008",10
"53274","FR41","feb_2009",14
"64098","FR41","feb_2010",5
"75906","FR41","feb_2011",14
"88698","FR41","feb_2012",11
"102474","FR41","feb_2013",9
"117234","FR41","feb_2014",10
"132978","FR41","feb_2015",4
"149706","FR41","feb_2016",8
"167418","FR41","feb_2017",8
"186114","FR41","feb_2018",8
"56","FR41","jan_2000",8
"2024","FR41","jan_2001",3
"4976","FR41","jan_2002",4
"8912","FR41","jan_2003",7
"13832","FR41","jan_2004",7
"19736","FR41","jan_2005",7
"26624","FR41","jan_2006",18
"34496","FR41","jan_2007",10
"43352","FR41","jan_2008",14
"53192","FR41","jan_2009",15
"64016","FR41","jan_2010",8
"75824","FR41","jan_2011",8
"88616","FR41","jan_2012",11
"102392","FR41","jan_2013",14
"117152","FR41","jan_2014",10
"132896","FR41","jan_2015",3
"149624","FR41","jan_2016",14
"167336","FR41","jan_2017",15
"186032","FR41","jan_2018",9
"548","FR41","jul_2000",6
"2516","FR41","jul_2001",2
"5468","FR41","jul_2002",7
"9404","FR41","jul_2003",8
"14324","FR41","jul_2004",2
"20228","FR41","jul_2005",10
"27116","FR41","jul_2006",6
"34988","FR41","jul_2007",7
"43844","FR41","jul_2008",6
"53684","FR41","jul_2009",7
"64508","FR41","jul_2010",5
"76316","FR41","jul_2011",1
"89108","FR41","jul_2012",1
"102884","FR41","jul_2013",2
"117644","FR41","jul_2014",1
"133388","FR41","jul_2015",5
"150116","FR41","jul_2016",7
"167828","FR41","jul_2017",4
"186524","FR41","jul_2018",4
"466","FR41","jun_2000",6
"2434","FR41","jun_2001",12
"5386","FR41","jun_2002",17
"9322","FR41","jun_2003",12
"14242","FR41","jun_2004",15
"20146","FR41","jun_2005",12
"27034","FR41","jun_2006",10
"34906","FR41","jun_2007",15
"43762","FR41","jun_2008",13
"53602","FR41","jun_2009",13
"64426","FR41","jun_2010",15
"76234","FR41","jun_2011",15
"89026","FR41","jun_2012",14
"102802","FR41","jun_2013",12
"117562","FR41","jun_2014",17
"133306","FR41","jun_2015",13
"150034","FR41","jun_2016",13
"167746","FR41","jun_2017",12
"186442","FR41","jun_2018",12
"220","FR41","mar_2000",6
"2188","FR41","mar_2001",11
"5140","FR41","mar_2002",12
"9076","FR41","mar_2003",13
"13996","FR41","mar_2004",9
"19900","FR41","mar_2005",13
"26788","FR41","mar_2006",15
"34660","FR41","mar_2007",11
"43516","FR41","mar_2008",16
"53356","FR41","mar_2009",11
"64180","FR41","mar_2010",14
"75988","FR41","mar_2011",15
"88780","FR41","mar_2012",14
"102556","FR41","mar_2013",10
"117316","FR41","mar_2014",13
"133060","FR41","mar_2015",4
"149788","FR41","mar_2016",12
"167500","FR41","mar_2017",10
"186196","FR41","mar_2018",13
"384","FR41","may_2000",18
"2352","FR41","may_2001",7
"5304","FR41","may_2002",16
"9240","FR41","may_2003",15
"14160","FR41","may_2004",18
"20064","FR41","may_2005",16
"26952","FR41","may_2006",13
"34824","FR41","may_2007",13
"43680","FR41","may_2008",12
"53520","FR41","may_2009",16
"64344","FR41","may_2010",16
"76152","FR41","may_2011",17
"88944","FR41","may_2012",16
"102720","FR41","may_2013",21
"117480","FR41","may_2014",15
"133224","FR41","may_2015",13
"149952","FR41","may_2016",16
"167664","FR41","may_2017",11
"186360","FR41","may_2018",15
"876","FR41","nov_2000",5
"2844","FR41","nov_2001",6
"5796","FR41","nov_2002",7
"9732","FR41","nov_2003",10
"14652","FR41","nov_2004",7
"20556","FR41","nov_2005",12
"27444","FR41","nov_2006",12
"35316","FR41","nov_2007",4
"44172","FR41","nov_2008",8
"54012","FR41","nov_2009",10
"64836","FR41","nov_2010",9
"76644","FR41","nov_2011",9
"89436","FR41","nov_2012",5
"103212","FR41","nov_2013",3
"117972","FR41","nov_2014",14
"133716","FR41","nov_2015",8
"150444","FR41","nov_2016",8
"168156","FR41","nov_2017",8
"186852","FR41","nov_2018",13
"794","FR41","oct_2000",3
"2762","FR41","oct_2001",5
"5714","FR41","oct_2002",4
"9650","FR41","oct_2003",4
"14570","FR41","oct_2004",7
"20474","FR41","oct_2005",10
"27362","FR41","oct_2006",9
"35234","FR41","oct_2007",10
"44090","FR41","oct_2008",10
"53930","FR41","oct_2009",9
"64754","FR41","oct_2010",8
"76562","FR41","oct_2011",3
"89354","FR41","oct_2012",10
"103130","FR41","oct_2013",7
"117890","FR41","oct_2014",3
"133634","FR41","oct_2015",5
"150362","FR41","oct_2016",10
"168074","FR41","oct_2017",6
"186770","FR41","oct_2018",6
"712","FR41","sep_2000",4
"2680","FR41","sep_2001",3
"5632","FR41","sep_2002",4
"9568","FR41","sep_2003",3
"14488","FR41","sep_2004",7
"20392","FR41","sep_2005",7
"27280","FR41","sep_2006",5
"35152","FR41","sep_2007",9
"44008","FR41","sep_2008",1
"53848","FR41","sep_2009",4
"64672","FR41","sep_2010",3
"76480","FR41","sep_2011",1
"89272","FR41","sep_2012",1
"103048","FR41","sep_2013",5
"117808","FR41","sep_2014",2
"133552","FR41","sep_2015",2
"150280","FR41","sep_2016",5
"167992","FR41","sep_2017",8
"186688","FR41","sep_2018",5
"303","FR43","apr_2000",15
"2271","FR43","apr_2001",16
"5223","FR43","apr_2002",17
"9159","FR43","apr_2003",23
"14079","FR43","apr_2004",16
"19983","FR43","apr_2005",15
"26871","FR43","apr_2006",15
"34743","FR43","apr_2007",18
"43599","FR43","apr_2008",20
"53439","FR43","apr_2009",20
"64263","FR43","apr_2010",15
"76071","FR43","apr_2011",20
"88863","FR43","apr_2012",15
"102639","FR43","apr_2013",17
"117399","FR43","apr_2014",13
"133143","FR43","apr_2015",12
"149871","FR43","apr_2016",15
"167583","FR43","apr_2017",21
"186279","FR43","apr_2018",16
"631","FR43","aug_2000",6
"2599","FR43","aug_2001",4
"5551","FR43","aug_2002",15
"9487","FR43","aug_2003",2
"14407","FR43","aug_2004",5
"20311","FR43","aug_2005",3
"27199","FR43","aug_2006",5
"35071","FR43","aug_2007",10
"43927","FR43","aug_2008",7
"53767","FR43","aug_2009",8
"64591","FR43","aug_2010",10
"76399","FR43","aug_2011",8
"89191","FR43","aug_2012",0
"102967","FR43","aug_2013",4
"117727","FR43","aug_2014",4
"133471","FR43","aug_2015",9
"150199","FR43","aug_2016",7
"167911","FR43","aug_2017",4
"186607","FR43","aug_2018",11
"959","FR43","dec_2000",12
"2927","FR43","dec_2001",15
"5879","FR43","dec_2002",12
"9815","FR43","dec_2003",15
"14735","FR43","dec_2004",12
"20639","FR43","dec_2005",15
"27527","FR43","dec_2006",18
"35399","FR43","dec_2007",16
"44255","FR43","dec_2008",15
"54095","FR43","dec_2009",11
"64919","FR43","dec_2010",16
"76727","FR43","dec_2011",10
"89519","FR43","dec_2012",18
"103295","FR43","dec_2013",10
"118055","FR43","dec_2014",13
"133799","FR43","dec_2015",14
"150527","FR43","dec_2016",17
"168239","FR43","dec_2017",13
"186935","FR43","dec_2018",11
"139","FR43","feb_2000",20
"2107","FR43","feb_2001",13
"5059","FR43","feb_2002",11
"8995","FR43","feb_2003",14
"13915","FR43","feb_2004",16
"19819","FR43","feb_2005",13
"26707","FR43","feb_2006",12
"34579","FR43","feb_2007",13
"43435","FR43","feb_2008",14
"53275","FR43","feb_2009",20
"64099","FR43","feb_2010",9
"75907","FR43","feb_2011",15
"88699","FR43","feb_2012",14
"102475","FR43","feb_2013",10
"117235","FR43","feb_2014",12
"132979","FR43","feb_2015",9
"149707","FR43","feb_2016",9
"167419","FR43","feb_2017",20
"186115","FR43","feb_2018",11
"57","FR43","jan_2000",18
"2025","FR43","jan_2001",10
"4977","FR43","jan_2002",10
"8913","FR43","jan_2003",4
"13833","FR43","jan_2004",13
"19737","FR43","jan_2005",13
"26625","FR43","jan_2006",19
"34497","FR43","jan_2007",18
"43353","FR43","jan_2008",21
"53193","FR43","jan_2009",12
"64017","FR43","jan_2010",11
"75825","FR43","jan_2011",7
"88617","FR43","jan_2012",12
"102393","FR43","jan_2013",11
"117153","FR43","jan_2014",8
"132897","FR43","jan_2015",4
"149625","FR43","jan_2016",18
"167337","FR43","jan_2017",19
"186033","FR43","jan_2018",10
"549","FR43","jul_2000",11
"2517","FR43","jul_2001",4
"5469","FR43","jul_2002",7
"9405","FR43","jul_2003",11
"14325","FR43","jul_2004",5
"20229","FR43","jul_2005",10
"27117","FR43","jul_2006",6
"34989","FR43","jul_2007",7
"43845","FR43","jul_2008",6
"53685","FR43","jul_2009",10
"64509","FR43","jul_2010",9
"76317","FR43","jul_2011",6
"89109","FR43","jul_2012",2
"102885","FR43","jul_2013",5
"117645","FR43","jul_2014",0
"133389","FR43","jul_2015",9
"150117","FR43","jul_2016",14
"167829","FR43","jul_2017",6
"186525","FR43","jul_2018",2
"467","FR43","jun_2000",11
"2435","FR43","jun_2001",17
"5387","FR43","jun_2002",17
"9323","FR43","jun_2003",13
"14243","FR43","jun_2004",11
"20147","FR43","jun_2005",19
"27035","FR43","jun_2006",9
"34907","FR43","jun_2007",15
"43763","FR43","jun_2008",16
"53603","FR43","jun_2009",18
"64427","FR43","jun_2010",17
"76235","FR43","jun_2011",23
"89027","FR43","jun_2012",18
"102803","FR43","jun_2013",15
"117563","FR43","jun_2014",18
"133307","FR43","jun_2015",15
"150035","FR43","jun_2016",17
"167747","FR43","jun_2017",11
"186443","FR43","jun_2018",16
"221","FR43","mar_2000",14
"2189","FR43","mar_2001",11
"5141","FR43","mar_2002",16
"9077","FR43","mar_2003",16
"13997","FR43","mar_2004",11
"19901","FR43","mar_2005",17
"26789","FR43","mar_2006",21
"34661","FR43","mar_2007",14
"43517","FR43","mar_2008",16
"53357","FR43","mar_2009",13
"64181","FR43","mar_2010",19
"75989","FR43","mar_2011",21
"88781","FR43","mar_2012",21
"102557","FR43","mar_2013",16
"117317","FR43","mar_2014",17
"133061","FR43","mar_2015",5
"149789","FR43","mar_2016",16
"167501","FR43","mar_2017",16
"186197","FR43","mar_2018",18
"385","FR43","may_2000",20
"2353","FR43","may_2001",9
"5305","FR43","may_2002",17
"9241","FR43","may_2003",17
"14161","FR43","may_2004",22
"20065","FR43","may_2005",20
"26953","FR43","may_2006",15
"34825","FR43","may_2007",14
"43681","FR43","may_2008",14
"53521","FR43","may_2009",17
"64345","FR43","may_2010",22
"76153","FR43","may_2011",21
"88945","FR43","may_2012",18
"102721","FR43","may_2013",20
"117481","FR43","may_2014",18
"133225","FR43","may_2015",16
"149953","FR43","may_2016",18
"167665","FR43","may_2017",12
"186361","FR43","may_2018",16
"877","FR43","nov_2000",11
"2845","FR43","nov_2001",13
"5797","FR43","nov_2002",11
"9733","FR43","nov_2003",15
"14653","FR43","nov_2004",12
"20557","FR43","nov_2005",15
"27445","FR43","nov_2006",17
"35317","FR43","nov_2007",8
"44173","FR43","nov_2008",10
"54013","FR43","nov_2009",12
"64837","FR43","nov_2010",14
"76645","FR43","nov_2011",10
"89437","FR43","nov_2012",11
"103213","FR43","nov_2013",10
"117973","FR43","nov_2014",15
"133717","FR43","nov_2015",11
"150445","FR43","nov_2016",12
"168157","FR43","nov_2017",14
"186853","FR43","nov_2018",13
"795","FR43","oct_2000",11
"2763","FR43","oct_2001",9
"5715","FR43","oct_2002",9
"9651","FR43","oct_2003",8
"14571","FR43","oct_2004",14
"20475","FR43","oct_2005",13
"27363","FR43","oct_2006",17
"35235","FR43","oct_2007",14
"44091","FR43","oct_2008",11
"53931","FR43","oct_2009",14
"64755","FR43","oct_2010",10
"76563","FR43","oct_2011",6
"89355","FR43","oct_2012",11
"103131","FR43","oct_2013",10
"117891","FR43","oct_2014",7
"133635","FR43","oct_2015",8
"150363","FR43","oct_2016",19
"168075","FR43","oct_2017",11
"186771","FR43","oct_2018",10
"713","FR43","sep_2000",8
"2681","FR43","sep_2001",7
"5633","FR43","sep_2002",11
"9569","FR43","sep_2003",5
"14489","FR43","sep_2004",9
"20393","FR43","sep_2005",12
"27281","FR43","sep_2006",8
"35153","FR43","sep_2007",12
"44009","FR43","sep_2008",4
"53849","FR43","sep_2009",8
"64673","FR43","sep_2010",9
"76481","FR43","sep_2011",2
"89273","FR43","sep_2012",3
"103049","FR43","sep_2013",7
"117809","FR43","sep_2014",7
"133553","FR43","sep_2015",6
"150281","FR43","sep_2016",8
"167993","FR43","sep_2017",11
"186689","FR43","sep_2018",12
"304","FR44","apr_2000",3
"2272","FR44","apr_2001",8
"5224","FR44","apr_2002",6
"9160","FR44","apr_2003",7
"14080","FR44","apr_2004",5
"19984","FR44","apr_2005",9
"26872","FR44","apr_2006",6
"34744","FR44","apr_2007",7
"43600","FR44","apr_2008",10
"53440","FR44","apr_2009",10
"64264","FR44","apr_2010",9
"76072","FR44","apr_2011",11
"88864","FR44","apr_2012",7
"102640","FR44","apr_2013",5
