"hexid","ATT","CI.lower","CI.upper","period","OmittedControl","insig"
"ALL",0.680094791932761,-3.69850496524741,5.05869454911293,"13-24","CT38",TRUE
"ALL",0.693217246292543,-3.6783198456277,5.06475433821279,"13-24","CT4",TRUE
"ALL",0.621857160767056,-3.83273599823883,5.07645031977295,"13-24","CT42",TRUE
"ALL",0.627526037530119,-3.78027637241906,5.0353284474793,"13-24","CT43",TRUE
"ALL",0.620101827521466,-3.75667863906316,4.99688229410609,"13-24","CT44",TRUE
"ALL",0.653947024581746,-3.76975454050791,5.0776485896714,"13-24","CT47",TRUE
"ALL",0.647898080899839,-3.76937388471745,5.06517004651713,"13-24","CT48",TRUE
"ALL",0.655368918197474,-3.77534127727759,5.08607911367254,"13-24","CT49",TRUE
"ALL",0.583311862263909,-3.83825934738724,5.00488307191506,"13-24","CT5",TRUE
"ALL",0.66332134458968,-3.7407904386021,5.06743312778145,"13-24","CT52",TRUE
"ALL",0.64823010990399,-3.78932921856758,5.08578943837556,"13-24","CT53",TRUE
"ALL",0.645948691395137,-3.78330218754195,5.07519957033222,"13-24","CT54",TRUE
"ALL",0.668757941724695,-3.76172706093602,5.09924294438541,"13-24","CT56",TRUE
"ALL",0.636113955454255,-3.7731475574899,5.04537546839841,"13-24","CT57",TRUE
"ALL",0.597581124253295,-3.83027118724675,5.02543343575334,"13-24","CT58",TRUE
"ALL",0.627991160171677,-3.79202525329681,5.04800757364017,"13-24","CT59",TRUE
"ALL",0.621726033320883,-3.79010775807638,5.03355982471814,"13-24","CT6",TRUE
"ALL",0.644230603494213,-3.77057553011038,5.0590367370988,"13-24","CT60",TRUE
"ALL",0.64458518282514,-3.7637234059548,5.05289377160508,"13-24","CT61",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","NONE",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT1",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT12",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT13",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT16",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT19",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT2",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT20",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT22",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT25",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT27",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT28",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT29",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT31",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT32",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT37",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT38",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT4",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT42",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT43",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT44",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT47",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT48",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT49",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT5",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT52",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT53",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT54",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT56",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT57",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT58",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT59",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT6",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT60",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT61",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","NONE",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT1",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT12",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT13",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT16",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT19",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT2",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT20",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT22",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT25",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT28",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT29",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT31",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT32",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT37",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT38",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT4",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT42",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT43",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT44",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT47",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT48",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT49",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT5",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT52",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT53",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT54",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT56",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT57",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT58",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT59",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT6",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT60",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","CT61",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","NONE",TRUE
"ALL",0.771070735698978,-3.6408939478919,5.18303541928986,"13-24","CT1",TRUE
"ALL",0.698536942272702,-3.69055097796092,5.08762486250632,"13-24","CT12",TRUE
"ALL",0.762100810889222,-3.64322446081566,5.1674260825941,"13-24","CT13",TRUE
"ALL",0.0651112430568329,-4.21349191891621,4.34371440502988,"13-24","CT16",TRUE
"ALL",0.730721011290171,-3.67055565231409,5.13199767489443,"13-24","CT19",TRUE
"ALL",0.711972038889863,-3.68082211476725,5.10476619254697,"13-24","CT2",TRUE
"ALL",0.715990838672657,-3.68035323912591,5.11233491647122,"13-24","CT20",TRUE
"ALL",0.701245700037078,-3.69242830661422,5.09491970668838,"13-24","CT22",TRUE
"ALL",0.779313781887545,-3.61209468280511,5.1707222465802,"13-24","CT25",TRUE
"ALL",0.715127860964715,-3.68759278002716,5.11784850195659,"13-24","CT28",TRUE
"ALL",0.715805125764223,-3.67873601261042,5.11034626413886,"13-24","CT29",TRUE
"ALL",0.738533146772508,-3.66115249662236,5.13821879016737,"13-24","CT31",TRUE
"ALL",0.685211176246776,-3.66063766480523,5.03106001729878,"13-24","CT32",TRUE
"ALL",0.731597194399231,-3.66555723948498,5.12875162828344,"13-24","CT37",TRUE
"ALL",0.253675097359069,-4.15399561588589,4.66134581060402,"13-24","CT38",TRUE
"ALL",0.769148326012652,-3.63324555665507,5.17154220868037,"13-24","CT4",TRUE
"ALL",0.711611014844949,-3.68241027699913,5.10563230668903,"13-24","CT42",TRUE
"ALL",0.668911886937487,-3.71019582533899,5.04801959921396,"13-24","CT43",TRUE
"ALL",0.774417157820562,-3.62768617747653,5.17652049311765,"13-24","CT44",TRUE
"ALL",0.737745803129374,-3.66480443079937,5.14029603705812,"13-24","CT47",TRUE
"ALL",0.72914063229786,-3.66776489810238,5.1260461626981,"13-24","CT48",TRUE
"ALL",0.727525211047134,-3.67311034798436,5.12816077007863,"13-24","CT49",TRUE
"ALL",0.773012423482087,-3.63285701875969,5.17888186572386,"13-24","CT5",TRUE
"ALL",0.726790193017924,-3.67214406060854,5.12572444664439,"13-24","CT52",TRUE
"ALL",0.719211060642758,-3.67463510104241,5.11305722232792,"13-24","CT53",TRUE
"ALL",0.728003803914419,-3.66624374459488,5.12225135242371,"13-24","CT54",TRUE
"ALL",0.297288512293067,-4.11753397220873,4.71211099679486,"13-24","CT56",TRUE
"ALL",0.7259494398706,-3.6743700674941,5.1262689472353,"13-24","CT57",TRUE
"ALL",0.7426169832605,-3.65818668424179,5.14342065076279,"13-24","CT58",TRUE
"ALL",0.756326586358802,-3.64814063914498,5.16079381186258,"13-24","CT59",TRUE
"ALL",0.721881940412324,-3.66628780674117,5.11005168756582,"13-24","CT6",TRUE
"ALL",0.696581436512422,-3.69298835978241,5.08615123280725,"13-24","CT60",TRUE
"ALL",0.749787235946277,-3.65615220627424,5.15572667816679,"13-24","CT61",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","NONE",TRUE
"ALL",0.72710330498811,-3.67617659099373,5.13038320096995,"13-24","CT1",TRUE
"ALL",0.71168714310861,-3.69745468458406,5.12082897080128,"13-24","CT12",TRUE
"ALL",0.71477847366038,-3.70040634620505,5.12996329352581,"13-24","CT13",TRUE
"ALL",0.633860452513443,-3.56045923700988,4.82818014203677,"13-24","CT16",TRUE
"ALL",0.734661033348401,-3.68656908997084,5.15589115666764,"13-24","CT19",TRUE
"ALL",0.723285487002614,-3.69203753215582,5.13860850616105,"13-24","CT2",TRUE
"ALL",0.720557390239771,-3.69221360334084,5.13332838382038,"13-24","CT20",TRUE
"ALL",0.651351413943899,-3.75014090427696,5.05284373216476,"13-24","CT22",TRUE
"ALL",0.812232158756824,-3.60922995394531,5.23369427145896,"13-24","CT25",TRUE
"ALL",0.684682708448938,-3.70899188406119,5.07835730095907,"13-24","CT28",TRUE
"ALL",0.733275359932288,-3.68761094939285,5.15416166925743,"13-24","CT29",TRUE
"ALL",0.728038807102774,-3.68389265395944,5.13997026816499,"13-24","CT31",TRUE
"ALL",0.711522973376549,-3.64541109092948,5.06845703768257,"13-24","CT32",TRUE
"ALL",0.738060169590412,-3.68017086048968,5.15629119967051,"13-24","CT37",TRUE
"ALL",0.730869211113165,-3.6821695963633,5.14390801858963,"13-24","CT38",TRUE
"ALL",0.735853173484041,-3.68020216341752,5.15190851038561,"13-24","CT4",TRUE
"ALL",0.73418207037427,-3.68616766310267,5.15453180385121,"13-24","CT42",TRUE
"ALL",0.737179456505619,-3.68436195908476,5.158720872096,"13-24","CT43",TRUE
"ALL",0.782815161891034,-3.63094179610932,5.19657211989139,"13-24","CT44",TRUE
"ALL",0.730666598708468,-3.68953537130555,5.15086856872249,"13-24","CT47",TRUE
"ALL",0.712803077534634,-3.69129452558247,5.11690068065174,"13-24","CT48",TRUE
"ALL",0.728379414239221,-3.6902891744098,5.14704800288824,"13-24","CT49",TRUE
"ALL",0.742105315671982,-3.66692675221166,5.15113738355563,"13-24","CT5",TRUE
"ALL",0.725936292473045,-3.68406096253833,5.13593354748442,"13-24","CT52",TRUE
"ALL",0.740485356524507,-3.68407998667175,5.16505069972077,"13-24","CT53",TRUE
"ALL",0.735633937305257,-3.68506995906859,5.1563378336791,"13-24","CT54",TRUE
"ALL",0.715671642757319,-3.7049989809296,5.13634226644424,"13-24","CT56",TRUE
"ALL",0.69983011492853,-3.70050342109059,5.10016365094765,"13-24","CT57",TRUE
"ALL",0.739382047279187,-3.67070187329993,5.14946596785831,"13-24","CT58",TRUE
"ALL",0.726653931269854,-3.68522099135575,5.13852885389545,"13-24","CT59",TRUE
"ALL",0.727883312437614,-3.67494542930448,5.13071205417971,"13-24","CT6",TRUE
"ALL",0.719252103767116,-3.69352902663683,5.13203323417106,"13-24","CT60",TRUE
"ALL",0.71209753655031,-3.69581392924529,5.12000900234591,"13-24","CT61",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","NONE",TRUE
"ALL",0.777170531053815,-3.63209639887127,5.1864374609789,"13-24","CT1",TRUE
"ALL",0.462713420769463,-3.91522286148977,4.8406497030287,"13-24","CT12",TRUE
"ALL",0.869659368955431,-3.51489321437787,5.25421195228873,"13-24","CT13",TRUE
"ALL",0.446688109892068,-3.8507998245958,4.74417604437994,"13-24","CT16",TRUE
"ALL",0.438827734830672,-3.92265939910803,4.80031486876937,"13-24","CT19",TRUE
"ALL",0.45040415950262,-3.91928512525121,4.82009344425645,"13-24","CT2",TRUE
"ALL",0.760400282715385,-3.6315946144177,5.15239517984847,"13-24","CT20",TRUE
"ALL",0.896531735281755,-3.44724015749458,5.24030362805809,"13-24","CT22",TRUE
"ALL",0.508135761465741,-3.85981926738076,4.87609079031224,"13-24","CT28",TRUE
"ALL",0.438378882458198,-3.92531822852194,4.80207599343834,"13-24","CT29",TRUE
"ALL",0.756325769198813,-3.6566406535336,5.16929219193123,"13-24","CT31",TRUE
"ALL",0.799048773516754,-3.59545637023535,5.19355391726886,"13-24","CT32",TRUE
"ALL",0.799806661189662,-3.59259119663694,5.19220451901626,"13-24","CT37",TRUE
"ALL",0.47597660768608,-3.86616619570097,4.81811941107313,"13-24","CT38",TRUE
"ALL",0.449090384339204,-3.91991823367785,4.81809900235626,"13-24","CT4",TRUE
"ALL",0.454040280507031,-3.92522496347338,4.83330552448745,"13-24","CT42",TRUE
"ALL",0.482269301222652,-3.89982150910731,4.86436011155262,"13-24","CT43",TRUE
"ALL",0.531177856796403,-3.83121456526465,4.89357027885746,"13-24","CT44",TRUE
"ALL",0.465497422615395,-3.91120398706729,4.84219883229808,"13-24","CT47",TRUE
"ALL",0.475077439808167,-3.90683063131628,4.85698551093262,"13-24","CT48",TRUE
"ALL",0.466343246740153,-3.91617192438479,4.84885841786509,"13-24","CT49",TRUE
"ALL",0.762711997517567,-3.63963960630435,5.16506360133948,"13-24","CT5",TRUE
"ALL",0.452992239222018,-3.91559296321339,4.82157744165743,"13-24","CT52",TRUE
"ALL",0.472293307648354,-3.90652699715173,4.85111361244843,"13-24","CT53",TRUE
"ALL",0.755487366595867,-3.64328876522208,5.15426349841382,"13-24","CT54",TRUE
"ALL",0.486908207662356,-3.89216733741622,4.86598375274094,"13-24","CT56",TRUE
"ALL",0.484003104764822,-3.90870965290849,4.87671586243813,"13-24","CT57",TRUE
"ALL",0.457486568228706,-3.93826317928299,4.85323631574041,"13-24","CT58",TRUE
"ALL",0.73238928326067,-3.66352236108488,5.12830092760622,"13-24","CT59",TRUE
"ALL",0.442537567615315,-3.93502223092799,4.82009736615862,"13-24","CT6",TRUE
"ALL",0.440627468354787,-3.9219616539385,4.80321659064807,"13-24","CT60",TRUE
"ALL",0.462413320192473,-3.91084735285128,4.83567399323622,"13-24","CT61",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","NONE",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","NONE",TRUE
"ALL",0.691014980227789,-3.70841271569891,5.09044267615449,"13-24","CT1",TRUE
"ALL",0.726355505962217,-3.66674231926501,5.11945333118944,"13-24","CT12",TRUE
"ALL",0.842243759454732,-3.5087070745326,5.19319459344207,"13-24","CT13",TRUE
"ALL",1.36226513643546,-2.87883713863215,5.60336741150307,"13-24","CT16",TRUE
"ALL",0.840353358353826,-3.51605789728974,5.1967646139974,"13-24","CT19",TRUE
"ALL",0.692333111348611,-3.70815811387769,5.09282433657491,"13-24","CT2",TRUE
"ALL",0.780177834252068,-3.59450455822881,5.15486022673295,"13-24","CT20",TRUE
"ALL",0.861099889896672,-3.49561467288742,5.21781445268077,"13-24","CT22",TRUE
"ALL",0.947832259509701,-3.41402100404873,5.30968552306813,"13-24","CT25",TRUE
"ALL",0.733384259284652,-3.65095549151838,5.11772401008769,"13-24","CT28",TRUE
"ALL",0.683049720505439,-3.72007472391281,5.08617416492369,"13-24","CT29",TRUE
"ALL",0.82402020880114,-3.53871271502886,5.18675313263114,"13-24","CT31",TRUE
"ALL",1.34151966672572,-2.93222139244368,5.61526072589513,"13-24","CT32",TRUE
"ALL",0.777842850109768,-3.60328055761339,5.15896625783292,"13-24","CT37",TRUE
"ALL",0.829977607317209,-3.55240833632359,5.21236355095801,"13-24","CT38",TRUE
"ALL",0.883464903495643,-3.45275302344533,5.21968283043662,"13-24","CT4",TRUE
"ALL",0.779240736004625,-3.59468890298957,5.15317037499882,"13-24","CT42",TRUE
"ALL",0.726948943036287,-3.65763329069182,5.1115311767644,"13-24","CT43",TRUE
"ALL",0.68938291058109,-3.71401334859002,5.0927791697522,"13-24","CT44",TRUE
"ALL",0.718735043376226,-3.67712557499283,5.11459566174528,"13-24","CT47",TRUE
"ALL",0.705403287019814,-3.69537000280354,5.10617657684316,"13-24","CT48",TRUE
"ALL",0.794659534174077,-3.57874355242618,5.16806262077433,"13-24","CT49",TRUE
"ALL",0.731548080602328,-3.64449693699683,5.10759309820148,"13-24","CT5",TRUE
"ALL",0.709916332866842,-3.68760812662368,5.10744079235737,"13-24","CT52",TRUE
"ALL",0.7343628133513,-3.65948310335136,5.12820873005396,"13-24","CT53",TRUE
"ALL",0.725997238070353,-3.67152322651336,5.12351770265406,"13-24","CT54",TRUE
"ALL",0.927515132201915,-3.4160134670404,5.27104373144423,"13-24","CT56",TRUE
"ALL",0.720557026745215,-3.67012690926031,5.11124096275074,"13-24","CT57",TRUE
"ALL",0.721335887555249,-3.65652733374148,5.09919910885198,"13-24","CT58",TRUE
"ALL",0.750848936028355,-3.63836477060511,5.14006264266182,"13-24","CT59",TRUE
"ALL",0.667938658040578,-3.73464817417422,5.07052549025538,"13-24","CT6",TRUE
"ALL",0.70899272256045,-3.68588726392405,5.10387270904495,"13-24","CT60",TRUE
"ALL",0.740819631521154,-3.64767615531323,5.12931541835554,"13-24","CT61",TRUE
"ALL",0.716394331734744,-3.6754403971573,5.10822906062679,"13-24","NONE",TRUE
"ALL",0.587151827220444,-3.81014381796683,4.98444747240772,"13-24","CT1",TRUE
"ALL",0.574544420040967,-3.82224059149556,4.97132943157749,"13-24","CT12",TRUE
"ALL",0.547666701732726,-3.85474657347483,4.95007997694028,"13-24","CT15",TRUE
"ALL",2.4452362496547,-1.87592226937796,6.76639476868735,"13-24","CT16",TRUE
"ALL",0.584875169221607,-3.8122014009256,4.98195173936882,"13-24","CT19",TRUE
"ALL",0.564815153386783,-3.83455228132416,4.96418258809773,"13-24","CT2",TRUE
"ALL",0.564174640736131,-3.8354650666524,4.96381434812467,"13-24","CT20",TRUE
"ALL",0.554711429661511,-3.84605963744753,4.95548249677056,"13-24","CT24",TRUE
"ALL",0.577939492686944,-3.82007925920188,4.97595824457577,"13-24","CT28",TRUE
"ALL",0.54779236600382,-3.85385594113213,4.94944067313977,"13-24","CT29",TRUE
"ALL",0.560791723094103,-3.83937825771733,4.96096170390553,"13-24","CT3",TRUE
"ALL",0.548406109516231,-3.85349089034745,4.95030310937991,"13-24","CT31",TRUE
"ALL",0.611818194522289,-3.78151867891443,5.00515506795901,"13-24","CT32",TRUE
"ALL",0.552254634634434,-3.84903194100797,4.95354121027684,"13-24","CT35",TRUE
"ALL",0.556619711133994,-3.84515335173279,4.95839277400078,"13-24","CT37",TRUE
"ALL",1.1309646250268,-3.24657974389685,5.50850899395045,"13-24","CT38",TRUE
"ALL",0.595354221830463,-3.80167526303884,4.99238370669976,"13-24","CT39",TRUE
"ALL",0.616472496080859,-3.78109443173437,5.01403942389609,"13-24","CT4",TRUE
"ALL",0.558372730987669,-3.8421246288822,4.95887009085754,"13-24","CT42",TRUE
"ALL",0.57464969306731,-3.82393706241223,4.97323644854685,"13-24","CT43",TRUE
"ALL",1.08782043909223,-3.28642620086975,5.46206707905422,"13-24","CT44",TRUE
"ALL",0.550511647284824,-3.85002922347578,4.95105251804543,"13-24","CT47",TRUE
"ALL",0.545500147607878,-3.85296886683859,4.94396916205434,"13-24","CT48",TRUE
"ALL",0.579656039385362,-3.81814717792335,4.97745925669407,"13-24","CT49",TRUE
"ALL",0.574876350657947,-3.82348173749722,4.97323443881311,"13-24","CT5",TRUE
"ALL",0.55413679247311,-3.84705005123641,4.95532363618263,"13-24","CT51",TRUE
"ALL",0.549586705449053,-3.85254764407598,4.95172105497409,"13-24","CT52",TRUE
"ALL",0.558353985067833,-3.84309255469361,4.95980052482928,"13-24","CT53",TRUE
"ALL",0.524242910972445,-3.87505651437516,4.92354233632005,"13-24","CT54",TRUE
"ALL",0.843528944686962,-3.54646965805636,5.23352754743028,"13-24","CT55",TRUE
"ALL",0.573324570234894,-3.82541705214979,4.97206619261958,"13-24","CT56",TRUE
"ALL",0.572102516896715,-3.82659731934012,4.97080235313355,"13-24","CT57",TRUE
"ALL",0.611168084054613,-3.78290956465208,5.00524573276131,"13-24","CT58",TRUE
