"","HEXID","date","tmean","tmax","ppt"
"21144","FR24","dec_2013",8.27638129960923,15.5769524120149,11.0194286051251
"21145","FR24","jan_2014",11.8224052247547,19.2914761134556,7.64814284301939
"21146","FR24","feb_2014",11.0495957647051,17.228999887194,19.2944761230832
"21147","FR24","mar_2014",13.4029054868789,20.8618095034645,41.8843095416114
"21148","FR24","apr_2014",15.4869055520921,23.1419760386149,36.5075714474633
"21149","FR24","may_2014",19.3446437290737,27.8508570080712,4.7718571773065
"21150","FR24","jun_2014",23.3721678143456,32.7234523409889,0
"21151","FR24","jul_2014",27.3283346266974,35.9123093741281,0
"21152","FR24","aug_2014",25.6357391448248,34.3719762166341,3.70785715695958
"21153","FR24","sep_2014",24.2552391688029,32.8823330288842,0
"21154","FR24","oct_2014",19.7066676276071,27.6747381119501,0
"21155","FR24","nov_2014",13.1301434380668,19.9106905800956,20.5537143888928
"21156","FR24","dec_2014",10.4820481254941,15.7626666114444,78.8713094620478
"21157","FR24","jan_2015",9.74859571456909,15.4194046883356,15.3288808777219
"21158","FR24","feb_2015",13.050881590162,20.281000091916,29.6500476655506
"21159","FR24","mar_2015",15.0398816381182,22.8759047644479,9.75578569230579
"21160","FR24","apr_2015",14.9174292428153,23.2229999360584,14.5926190898532
"21161","FR24","may_2015",17.1355722972325,24.6344761621384,17.4976428122748
"21162","FR24","jun_2015",24.8684536161877,33.685785929362,2.03849999677567
"21163","FR24","jul_2015",25.9497391836984,34.0582141876221,11.5604999860128
"21164","FR24","aug_2015",26.434763045538,35.0113335564023,0
"21165","FR24","sep_2015",23.8826676777431,32.4147382463728,1.3933809527329
"21166","FR24","oct_2015",19.6996677035377,26.5097382863363,28.6815238907224
"21167","FR24","nov_2015",10.0117386068617,16.689237957909,44.6144523620605
"21168","FR24","dec_2015",7.22228606541951,12.8478095644996,57.5265715462821
"21169","FR24","jan_2016",9.03750047229585,14.0877618562608,68.2362377530053
"21170","FR24","feb_2016",11.5227624348232,18.3803570157006,29.9829046158564
"21171","FR24","mar_2016",12.7330719856989,19.3373572258722,51.6159523555211
"21172","FR24","apr_2016",15.7227388790676,23.1044999985468,41.7348807198661
"21173","FR24","may_2016",18.1275960377284,26.0474761781238,8.068119037719
"21174","FR24","jun_2016",24.4279059909639,34.0728333791097,0
"21175","FR24","jul_2016",26.34026323046,36.0960239682879,0
"21176","FR24","aug_2016",25.8005012330555,35.0636190232776,0
"21177","FR24","sep_2016",22.1705248242333,31.4953335807437,0.00333333334752492
"21178","FR24","oct_2016",17.4355245317732,24.8618095488775,12.7682857059297
