"","HEXID","date","gv","npv","mesma"
"32034","FR89","jun_2008",0.191868008782117,0.482820667121849,0.674688675903966
"32035","FR89","jun_2009",0.17577328713758,0.479105493084183,0.654878780221763
"32036","FR89","jun_2010",0.207255877206008,0.520055192236491,0.727311069442499
"32037","FR89","jun_2011",0.204649707053692,0.510428803771628,0.71507851082532
"32038","FR89","jun_2012",0.16800077252441,0.508050252364988,0.676051024889398
"32039","FR89","jun_2013",0.187461800208715,0.480874771091348,0.668336571300063
"32040","FR89","jun_2014",0.144495197334753,0.452093205970814,0.596588403305567
"32041","FR89","jun_2015",0.150720009317247,0.470493827694713,0.62121383701196
"32042","FR89","jun_2016",0.182667476300214,0.534761685286335,0.717429161586549
"32043","FR89","jun_2017",0.220112851342852,0.567965739089027,0.788078590431879
"32044","FR89","jun_2018",0.188688553996357,0.531373065347687,0.720061619344044
"32045","FR89","mar_2002",0.289043356681758,0.400965866814839,0.690009223496597
"32046","FR89","mar_2003",0.43166164492511,0.309932409825535,0.741594054750645
"32047","FR89","mar_2004",0.390207992822157,0.356358683874304,0.746566676696461
"32048","FR89","mar_2005",0.484201892967988,0.206923466445242,0.69112535941323
"32049","FR89","mar_2006",0.371764087850054,0.342194154578794,0.713958242428848
"32050","FR89","mar_2007",0.168138116666588,0.54919338867854,0.717331505345128
"32051","FR89","mar_2008",0.401413756514683,0.28391147196551,0.685325228480193
"32052","FR89","mar_2009",0.255326399623545,0.312563648926654,0.567890048550199
"32053","FR89","mar_2010",0.512554648075209,0.212515357635101,0.72507000571031
"32054","FR89","mar_2011",0.435566903902924,0.238605450820815,0.674172354723739
"32055","FR89","mar_2012",0.166554587938489,0.548456768513005,0.715011356451494
"32056","FR89","mar_2013",0.275468037017686,0.358563016186726,0.634031053204412
"32057","FR89","mar_2014",0.191839130476326,0.410896144049204,0.60273527452553
"32058","FR89","mar_2017",0.506985097336065,0.245388961272552,0.752374058608617
"32059","FR89","mar_2018",0.344050805926126,0.405606776577353,0.749657582503479
"32060","FR89","may_2002",0.152058749577145,0.566208703412008,0.718267452989154
